slug,file,status,reason,notes
viscosity-converter,/home/uc/Projects/calcdomain2/sito_modificato/viscosity-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
vle,/home/uc/Projects/calcdomain2/sito_modificato/vle.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
volume-converter,/home/uc/Projects/calcdomain2/sito_modificato/volume-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
volume,/home/uc/Projects/calcdomain2/sito_modificato/volume.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
wacc,/home/uc/Projects/calcdomain2/sito_modificato/wacc.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: Investopedia"
wales-tax,/home/uc/Projects/calcdomain2/sito_modificato/wales-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
wallpaper,/home/uc/Projects/calcdomain2/sito_modificato/wallpaper.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
war,/home/uc/Projects/calcdomain2/sito_modificato/war.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into body ; Forbidden detected: OmniCalculator"
wash-sale-rule,/home/uc/Projects/calcdomain2/sito_modificato/wash-sale-rule.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
washington-income-tax,/home/uc/Projects/calcdomain2/sito_modificato/washington-income-tax.html,WARN,MISSING_FORMULAS,"Injected audit spine into main ; Missing formulas (review needed)"
watts-to-amps,/home/uc/Projects/calcdomain2/sito_modificato/watts-to-amps.html,WARN,MISSING_FORMULAS,"Injected audit spine into main ; Missing formulas (review needed)"
watts-to-horsepower-converter,/home/uc/Projects/calcdomain2/sito_modificato/watts-to-horsepower-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
wedding-budget,/home/uc/Projects/calcdomain2/sito_modificato/wedding-budget.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
weight-and-balance,/home/uc/Projects/calcdomain2/sito_modificato/weight-and-balance.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
weight-and-mass,/home/uc/Projects/calcdomain2/sito_modificato/weight-and-mass.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
weight-converter,/home/uc/Projects/calcdomain2/sito_modificato/weight-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
weighted-average,/home/uc/Projects/calcdomain2/sito_modificato/weighted-average.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
welded-connection,/home/uc/Projects/calcdomain2/sito_modificato/welded-connection.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
wells-criteria,/home/uc/Projects/calcdomain2/sito_modificato/wells-criteria.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
what-is-gratuity-calculating-the-gratuity-amount-payable-to-an-employee-based-on-last-drawn-salary-and-years-of-service-for-employees-covered-under-the-gratuity-act-faqs,/home/uc/Projects/calcdomain2/sito_modificato/what-is-gratuity-calculating-the-gratuity-amount-payable-to-an-employee-based-on-last-drawn-salary-and-years-of-service-for-employees-covered-under-the-gratuity-act-faqs.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
what-is-ppf-calculating-maturity-amount-and-interest-on-a-ppf-account-contribution-limits-and-loan-facility-a-popular-tax-saving-investment-faqs,/home/uc/Projects/calcdomain2/sito_modificato/what-is-ppf-calculating-maturity-amount-and-interest-on-a-ppf-account-contribution-limits-and-loan-facility-a-popular-tax-saving-investment-faqs.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
what-is-the-nps-projecting-your-pension-wealth-and-annuity-from-nps-contributions-tier-i-and-tier-ii-accounts-tax-benefits-of-nps-faqs,/home/uc/Projects/calcdomain2/sito_modificato/what-is-the-nps-projecting-your-pension-wealth-and-annuity-from-nps-contributions-tier-i-and-tier-ii-accounts-tax-benefits-of-nps-faqs.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
when-will-i-be-a-millionaire,/home/uc/Projects/calcdomain2/sito_modificato/when-will-i-be-a-millionaire.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into body ; Forbidden detected: Investopedia"
wilcoxon-signed-rank-test,/home/uc/Projects/calcdomain2/sito_modificato/wilcoxon-signed-rank-test.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
wind-turbine-power,/home/uc/Projects/calcdomain2/sito_modificato/wind-turbine-power.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
wood-diaphragm,/home/uc/Projects/calcdomain2/sito_modificato/wood-diaphragm.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
wood-shear-wall,/home/uc/Projects/calcdomain2/sito_modificato/wood-shear-wall.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
wordle-solver,/home/uc/Projects/calcdomain2/sito_modificato/wordle-solver.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
words-to-numbers-converter,/home/uc/Projects/calcdomain2/sito_modificato/words-to-numbers-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
workdays-calculator,/home/uc/Projects/calcdomain2/sito_modificato/workdays-calculator.html,WARN,MISSING_FORMULAS,"Injected audit spine into article ; Missing formulas (review needed)"
workout-calculator,/home/uc/Projects/calcdomain2/sito_modificato/workout-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
world-clock-calculator,/home/uc/Projects/calcdomain2/sito_modificato/world-clock-calculator.html,WARN,MISSING_FORMULAS,"Injected audit spine into article ; Missing formulas (review needed)"
ww-points,/home/uc/Projects/calcdomain2/sito_modificato/ww-points.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
yards-to-meters,/home/uc/Projects/calcdomain2/sito_modificato/yards-to-meters.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
yield-on-cost,/home/uc/Projects/calcdomain2/sito_modificato/yield-on-cost.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
z-score,/home/uc/Projects/calcdomain2/sito_modificato/z-score.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
zombie-apocalypse,/home/uc/Projects/calcdomain2/sito_modificato/zombie-apocalypse.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
